movie_title,year,tagline,plot,cast,duration,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,avg_vote,total_votes,us_voters_votes,votes,votes_1,votes_2,votes_3,votes_4,votes_5,votes_6,votes_7,votes_8,votes_9,votes_10,popularity,director_score,actor_score,actress_score,tagline_sentiment,plot_sentiment,total_score,profitable,budget,revenue,budget_adj,revenue_adj
Kill the Messenger,2014,Can you keep a National Secret?,"Journalist Gary Webb, California 1996, started investigating CIA's role in the 1980s in getting crack cocaine to the black part of LA to get money and weapons to the Contras/freedom fighters in Nicaragua.","Jeremy Renner, Robert Patrick, Jena Sims, Robert Pralgo, Hajji Golightly, Ted Huckabee, Mary Elizabeth Winstead, Lucas Hedges, Rosemarie DeWitt, Matt Lintz, Parker Douglas, Kai Schmoll, Joshua Close, Paz Vega, Aaron Farb",112,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,43646.0,6054.0,43646.0,278.0,136.0,286.0,676.0,2444.0,8538.0,17313.0,9067.0,2654.0,2254.0,0.632,6.9,6.799,6.9,0.0,-0.4767,7.0,0,5000000,2450846,4605455,2257452
Killer Joe,2011,A Totally Deep-Fried Texas Redneck Trailer Park Murder Story.,"When a debt puts a young man's life in danger, he turns to putting a hit out on his evil mother in order to collect the insurance.","Matthew McConaughey, Emile Hirsch, Juno Temple, Thomas Haden Church, Gina Gershon, Marc Macaulay, Gralen Bryant Banks, Carol Sutton, Danny Epper, Jeff Galpin, Scott A. Martin, Gregory C. Bachaud, Charley Vance",102,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.7,71587.0,12112.0,71587.0,1974.0,1137.0,1763.0,3127.0,6490.0,14140.0,21287.0,13805.0,4666.0,3198.0,0.482,6.43,6.559,5.888,-0.6908,-0.8834,6.8,0,10000000,3665069,9693980,3552910
Killers,2001,Perfect wife. Perfect target.,"A vacationing woman meets her ideal man, leading to a swift marriage. Back at home, however, their idyllic life is upset when they discover their neighbors could be assassins who have been contracted to kill the couple.","Ashton Kutcher, Katherine Heigl, Tom Selleck, Catherine O'Hara, Katheryn Winnick, Kevin Sussman, Lisa Ann Walter, Casey Wilson, Rob Riggle, Martin Mull, Alex Borstein, Usher Raymond, LeToya Luckett-Walker, Michael Daniel Cassady, Larry Joe Campbell",100,0.357,0.0,0.0,0.0,0.357,0.0,0.0,0.0,0.0,0.0,0.643,0.0,0.0,0.643,0.357,0.0,0.0,0.643,0.0,0.0,5.5,31336.143,4843.071,31336.143,1387.929,1159.857,1860.5,3408.5,6443.571,7285.571,4769.357,2298.643,929.857,1792.357,0.998,5.777,5.649,5.751,0.8126,-0.4767,5.729,1,75000000,98159963,75000000,98159963
Kindergarten Cop,1990,"Go ahead, you tell him you didn't do your homework.","A tough cop must pose as a kindergarten teacher in order to locate a dangerous criminal's ex-wife, who may hold the key to putting him behind bars.","Arnold Schwarzenegger, Penelope Ann Miller, Pamela Reed, Linda Hunt, Richard Tyson, Carroll Baker, Joseph Cousins, Christian Cousins, Cathy Moriarty, Park Overall, Jayne Brook, Richard Portnow, Tom Kurlander, Alix Koromzay, Betty Lou Henson",111,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,133443.0,29736.0,133443.0,1569.0,2178.0,4037.0,9098.0,21227.0,38424.0,31517.0,14058.0,4603.0,6732.0,0.386,6.154,5.906,5.978,0.0,-0.5574,6.175,1,15000000,201957688,25033478,337046890
King Kong Lives,1986,The Legendary Kong is Back!,"Kong falls from the twin towers and he appears to be alive. However, his heart is failing, so it's replaced with an artificial one. All is well until he senses that there's a female Kong somewhere out there and escapes wreaking havoc.","Peter Elliott, George Antoni, Brian Kerwin, Linda Hamilton, John Ashton, Peter Michael Goetz, Frank Maraden, Alan Sader, Lou Criscuolo, Marc Clement, Richard Rhodes, Larry Souder, Ted Prichard, Jayne Gray, Debbie McLeod",105,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,5268.0,1366.0,5268.0,775.0,683.0,923.0,964.0,736.0,458.0,242.0,121.0,60.0,306.0,0.462,4.89,4.356,5.517,0.0,-0.4588,4.0,0,10000000,4711220,19894064,9372531
Kingdom of the Spiders,1977,"A Living, Crawling, Hell on Earth!","In rural Arizona, countless killer tarantulas are migrating through a farm town, killing every living thing in their path. The town's veterinarian will do everything in his power to survive the onslaught.","William Shatner, Tiffany Bolling, Woody Strode, Lieux Dressler, David McLean, Natasha Ryan, Altovise Davis, Joe Ross, Marcy Lafferty, Adele Malis-Morey, Roy Engel, Hoke Howell, Bill Coontz, Whitey Hughes, Jay Lawrence",97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.8,4449.0,1695.0,4449.0,124.0,139.0,234.0,402.0,725.0,1118.0,834.0,427.0,134.0,312.0,0.164,5.05,6.742,5.8,-0.7088,-0.8658,5.9,1,500000,17000000,1798890,61162277
Kingpin,1996,You wouldn't want to meet these pinheads in an alley.,"A star bowler whose career was prematurely ""cut off"" hopes to ride a new prodigy to success and riches.","Woody Harrelson, Randy Quaid, Vanessa Angel, Bill Murray, Chris Elliott, William Jordan, Richard Tyson, Lin Shaye, Zen Gesner, Prudence Wright Holmes, Rob Moran, Daniel Greene, Will Rothhaar, Mark Charpentier, Brad Faxon",114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.9,75859.0,24654.0,75859.0,794.0,608.0,1179.0,2528.0,5745.0,14016.0,23089.0,15110.0,6382.0,6408.0,0.642,6.22,6.537,4.7,-0.0572,0.8316,6.975,0,27000000,25023434,37535851,34787996
Kiss Kiss Bang Bang,2005,SeX. MurdEr. MyStery. Welcome to the party.,"A murder mystery brings together a private eye, a struggling actress, and a thief masquerading as an actor.","Robert Downey Jr., Val Kilmer, Michelle Monaghan, Corbin Bernsen, Dash Mihok, Larry Miller, Rockmond Dunbar, Shannyn Sossamon, Angela Lindvall, Indio Falconer Downey, Ariel Winter, Duane Carnahan, Josh Richman, Martha Hackett, Nancy Fish",103,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,211456.0,39292.0,211456.0,1426.0,870.0,1419.0,2966.0,7688.0,20559.0,52240.0,68236.0,32755.0,23297.0,1.054,7.5,6.334,6.4,-0.0,-0.8979,7.75,1,15000000,15785148,16748449,17625116
Kiss the Girls,1997,Smart Girls. Pretty Girls. Missing Girls.,Police hunting for a serial kidnapper are helped when a victim manages to escape for the first time.,"Morgan Freeman, Ashley Judd, Cary Elwes, Alex McArthur, Tony Goldwyn, Jay O. Sanders, Bill Nunn, Brian Cox, Richard T. Jones, Roma Maffia, Jeremy Piven, Gina Ravera, William Converse-Roberts, Helen Martin, Tatyana Ali",115,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,64386.0,14537.0,64386.0,471.0,396.0,886.0,2137.0,6244.0,17398.0,22029.0,9721.0,2575.0,2529.0,0.712,6.64,6.71,6.375,0.5719,-0.1027,6.725,1,27000000,60527873,36678428,82224713
Knight and Day,2010,Every Hit Man Deserves a Second Shot!,A young woman gets mixed up with a disgraced spy who is trying to clear his name.,"Tom Cruise, Cameron Diaz, Peter Sarsgaard, Jordi Mollà, Viola Davis, Paul Dano, Falk Hentschel, Marc Blucas, Lennie Loftin, Maggie Grace, Rich Manley, Dale Dye, Celia Weston, Gal Gadot, Jack O'Connell",109,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,177351.0,27455.0,177351.0,3000.0,2552.0,4583.0,9941.0,23098.0,46510.0,48388.0,22503.0,7572.0,9204.0,1.325,6.92,6.586,6.196,0.0,-0.1027,6.275,1,117000000,261930431,117000000,261930431
Knock Knock,2007,One night can cost you everything.,"Rico was just a big, fun-loving son of a hard working neighborhood business man. The problem is his dad is an undertaker. Some popular high school Students thought he was weird because of ...","Nicole Abisinio, Joli Julianna, Matt Fraley, Jim Ford, Misty Dawn Meeler, Matt Lish, Chris Bashinelli, Kat Castaneda, Sal Sirchia, Antonio Mastrantonio, John Cipriano Jr., Damion Lee, Jeremy Drew, Tiffany Cook, Lou Savarese",92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,773.0,332.0,773.0,205.0,129.0,126.0,103.0,74.0,40.0,16.0,21.0,8.0,51.0,2.081,3.0,3.0,3.0,0.0,-0.25,3.175,1,2500000,5214043,2299998,4796917
Knockaround Guys,2001,"If they don't finish the job, their fathers will finish them.","The wannabe sons of mobsters go to a remote town in the Midwest, and get themselves into more trouble than anyone could anticipate.","Barry Pepper, Andy Davoli, Seth Green, Vin Diesel, John Malkovich, Arthur J. Nascarella, Tom Noonan, Nicholas Pasco, Shawn Doyle, Kevin Gage, Dennis Hopper, Andrew Francis, John Liddle, Kris Lemche, Dov Tiefenbach",92,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.1,22431.0,6470.0,22431.0,351.0,306.0,621.0,1364.0,3353.0,6908.0,5415.0,2271.0,639.0,1203.0,0.38,6.2,6.938,6.1,0.0,-0.4576,6.15,0,15000000,12000000,18472321,14777857
Knocked Up,2007,Save the due date.,"For fun-loving party animal Ben Stone, the last thing he ever expected was for his one-night stand to show up on his doorstep eight weeks later to tell him she's pregnant with his child.","Seth Rogen, Katherine Heigl, Paul Rudd, Leslie Mann, Jason Segel, Jay Baruchel, Jonah Hill, Martin Starr, Charlyne Yi, Iris Apatow, Maude Apatow, Joanna Kerns, Harold Ramis, Alan Tudyk, Kristen Wiig",129,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.9,345741.0,86235.0,345741.0,6263.0,3203.0,4881.0,9494.0,23673.0,59311.0,101883.0,74259.0,32675.0,30099.0,1.64,6.625,6.344,5.977,0.4939,0.4019,7.075,1,30000000,219076518,31550057,230395891
Kramer vs. Kramer,1979,There are three sides to this love story,"Ted Kramer's wife leaves him, allowing for a lost bond to be rediscovered between Ted and his son, Billy. But a heated custody battle ensues over the divorced couple's son, deepening the wounds left by the separation.","Dustin Hoffman, Meryl Streep, Jane Alexander, Justin Henry, Howard Duff, George Coe, JoBeth Williams, Bill Moor, Howland Chamberlain, Jack Ramage, Jess Osuna, Nicholas Hormann, Ellen Parker, Shelby Brammer, Carol Nadell",105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,129690.0,23411.0,129690.0,653.0,341.0,507.0,1047.0,3143.0,9618.0,32092.0,47425.0,21814.0,13050.0,0.416,6.812,7.279,6.751,0.7184,-0.5994,7.85,1,8000000,106260000,24036432,319263908
Krampus,2015,You don't want to be on his list.,A boy who has a bad Christmas accidentally summons a festive demon to his family home.,"Emjay Anthony, Adam Scott, Toni Collette, Stefania LaVie Owen, Krista Stadler, Conchata Ferrell, Allison Tolman, David Koechner, Maverick Flack, Queenie Samuel, Lolo Owen, Sage Hunefeld, Leith Towers, Curtis Vowell, Luke Hawker",98,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,60237.0,12448.0,60237.0,1575.0,1276.0,2167.0,4242.0,8615.0,15022.0,14449.0,7245.0,2418.0,3228.0,1.448,6.45,5.615,6.321,-0.0572,-0.4404,6.175,1,15000000,61548707,13799993,56624785
L.A. Confidential,1997,Everything is suspect... Everyone is for sale... And nothing is what it seems.,"As corruption grows in 1950s Los Angeles, three policemen - one strait-laced, one brutal, and one sleazy - investigate a series of murders with their own brand of justice.","Kevin Spacey, Russell Crowe, Guy Pearce, James Cromwell, Kim Basinger, Danny DeVito, David Strathairn, Ron Rifkin, Matt McCoy, Paul Guilfoyle, Paolo Seganti, Elisabeth Granli, Sandra Taylor, Steve Rankin, Graham Beckel",138,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,521530.0,98978.0,521530.0,3378.0,1422.0,2113.0,3994.0,9139.0,24975.0,80803.0,167783.0,141843.0,86080.0,1.123,7.267,6.917,6.207,0.0,-0.6908,8.2,1,35000000,126216940,47546111,171460704
La Bamba,1987,Born into poverty. Destined for stardom. He lived the American dream.,Biographical story of the rise from nowhere of early rock and roll singer,"Lou Diamond Phillips, Esai Morales, Rosanna DeSoto, Elizabeth Peña, Danielle von Zerneck, Joe Pantoliano, Rick Dees, Marshall Crenshaw, Howard Huntsberry, Brian Setzer, Daniel Valdez, Felipe Cantu, Eddie Frias, Mike Moroff, Geoffrey Rivas",108,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,27891.0,8971.0,27891.0,170.0,158.0,267.0,645.0,2080.0,5883.0,8928.0,5022.0,1846.0,2892.0,0.322,6.9,5.871,6.458,-0.3182,0.0,7.025,1,6500000,54215416,12474022,104043744
Labor Day,2013,Unknown,"Depressed single mom Adele and her son Henry offer a wounded, fearsome man a ride. As police search town for the escaped convict, the mother and son gradually learn his true story as their options become increasingly limited.","Kate Winslet, Josh Brolin, Gattlin Griffith, Tobey Maguire, Tom Lipinski, Maika Monroe, Clark Gregg, James Van Der Beek, J.K. Simmons, Brooke Smith, Brighid Fleming, Alexie Gilmore, Lucas Hedges, Micah Fowler, Chandra Thomas",111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.9,41851.0,6531.0,41851.0,454.0,263.0,485.0,1052.0,2800.0,7428.0,13901.0,8899.0,3304.0,3265.0,1.056,6.96,6.394,7.1,0.0,-0.6249,6.975,1,18000000,20275812,16848600,18978836
Ladder 49,2004,Their greatest challenge lies in rescuing one of their own,"A firefighter, injured and trapped in a burning building, has flashbacks of his life as he drifts in and out of consciousness. Meanwhile, fellow firefighters led by the Chief attempt to rescue him.","Joaquin Phoenix, John Travolta, Jacinda Barrett, Robert Patrick, Morris Chestnut, Billy Burke, Balthazar Getty, Tim Guinee, Kevin Chapman, Jay Hernandez, Kevin Daniels, Steve Maye, Robert Lewis, Brooke Hamlin, Spencer Berglund",115,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.5,54336.0,14412.0,54336.0,808.0,568.0,1116.0,2318.0,5784.0,12974.0,15275.0,8122.0,3130.0,4241.0,0.216,6.45,6.456,6.2,0.4019,-0.4215,6.7,1,60000000,74541707,69266723,86054330
Lady in the Water,2006,Time is running out for a happy ending.,"Apartment building superintendent Cleveland Heep rescues what he thinks is a young woman from the pool he maintains. When he discovers that she is actually a character from a bedtime story who is trying to make the journey back to her home, he works with his tenants to protect his new friend from the creatures that are determined to keep her in our world.","Paul Giamatti, Bryce Dallas Howard, Jeffrey Wright, Bob Balaban, Sarita Choudhury, Cindy Cheung, M. Night Shyamalan, Freddy Rodríguez, Bill Irwin, Mary Beth Hurt, Noah Gray-Cabey, Joseph D. Reitman, Jared Harris, Grant Monohon, John Boyd",110,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,93773.0,27892.0,93773.0,6918.0,4315.0,5803.0,8725.0,13373.0,16555.0,14844.0,10409.0,5028.0,7803.0,0.298,6.2,6.517,6.814,0.5719,0.8591,5.7,0,75000000,42285169,81125186,45738563
Lake Placid,1999,You'll never know what bit you.,"Three people attempt to stop a gigantic crocodile, who is terrorizing residents in Black Lake, Maine.","Bill Pullman, Bridget Fonda, Oliver Platt, Brendan Gleeson, Betty White, David Lewis, Tim Dixon, Natassia Malthe, Mariska Hargitay, Meredith Salenger, Jed Rees, Richard Leacock, Jake T. Roberts, Warren Takeuchi, Ty Olsson",82,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,53857.0,15276.0,53857.0,1455.0,1667.0,2966.0,5610.0,10311.0,13140.0,9765.0,4616.0,1716.0,2611.0,0.638,5.989,5.967,6.178,0.0,-0.7351,5.825,1,27000000,56870414,35344426,74446377
Lakeview Terrace,2008,What Could Be Safer Than Living Next to a Cop?,"Based on a true story, a troubled and racist African-American L.A.P.D. Officer will stop at nothing to force out a friendly interracial couple who just moved in next door to him.","Samuel L. Jackson, Patrick Wilson, Kerry Washington, Ron Glass, Justin Chambers, Jay Hernandez, Regine Nehy, Jaishon Fisher, Robert Pine, Keith Loneker, Caleeb Pinkett, Robert Dahey, Ho-Jung, Dallas Raines, Michael Tighe",110,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.1,48133.0,11849.0,48133.0,907.0,626.0,1275.0,2827.0,7291.0,14873.0,12644.0,4602.0,1253.0,1835.0,0.418,5.825,6.346,6.6,0.4215,-0.4939,6.1,1,20000000,27640028,20255732,27993450
Land of the Lost,2009,Right place. Wrong time.,"On his latest expedition, Dr. Rick Marshall is sucked into a space-time vortex alongside his research assistant and a redneck survivalist. In this alternate universe, the trio make friends with a primate named Chaka, their only ally in a world full of dinosaurs and other fantastic creatures.","Will Ferrell, Anna Friel, Danny McBride, Jorma Taccone, John Boylan, Matt Lauer, Bobb'e J. Thompson, Sierra McCormick, Shannon Lemke, Steven Wash Jr., Brian Huskey, Kevin Buitrago, Noah Crawford, Jon Kent Ethridge, Logan Manus",102,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,64796.0,16494.0,64796.0,3494.0,2966.0,4749.0,7303.0,12270.0,13805.0,10060.0,4862.0,1763.0,3524.0,0.76,6.15,6.098,6.35,-0.4767,0.5719,5.55,0,100000000,68688831,101640043,69815357
Last Holiday,2006,She always thought she was somebody special... and she was.,"Upon learning of a terminal illness, a shy woman decides to sell off all her possessions and live it up at a posh Central-European hotel.","Queen Latifah, LL Cool J, Timothy Hutton, Giancarlo Esposito, Alicia Witt, Gérard Depardieu, Jane Adams, Michel Estime, Susan Kellermann, Jascha Washington, Matt Ross, Ranjit Chowdhry, Michael Nouri, Jaqueline Fleming, Kendall Mosby",112,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.5,27913.0,7608.0,27913.0,599.0,408.0,705.0,1350.0,3022.0,6154.0,6722.0,4050.0,1883.0,3020.0,0.482,6.075,6.168,6.4,0.0,-0.5719,6.675,0,45000000,38399961,48675112,41536053
Latter Days,2003,Aaron prays. Christian plays... Opposites attract.,"A promiscuous gay party animal falls for a young Mormon missionary, leading to crisis, cliché, and catastrophe.","Steve Sandvoss, Wes Ramsey, Rebekah Johnson, Amber Benson, Khary Payton, Jacqueline Bisset, Joseph Gordon-Levitt, Rob McElhenney, Dave Power, Erik Palladino, Mary Kay Place, Jim Ortlieb, Linda Pine, Bob Gray, Judee Morton",107,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,16773.0,4613.0,16773.0,714.0,268.0,291.0,478.0,905.0,1694.0,2822.0,3085.0,2354.0,4162.0,0.352,7.0,6.0,6.133,0.5994,-0.7964,7.45,0,850000,819939,1007549,971916
Law Abiding Citizen,2009,The System Must Pay.,A frustrated man decides to take justice into his own hands after a plea bargain sets one of his family's killers free.,"Jamie Foxx, Gerard Butler, Colm Meaney, Bruce McGill, Leslie Bibb, Michael Irby, Gregory Itzin, Regina Hall, Emerald-Angel Young, Christian Stolte, Annie Corley, Richard Portnow, Viola Davis, Michael Kelly, Josh Stewart",109,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,266764.0,37047.0,266764.0,1919.0,1308.0,2313.0,4626.0,11019.0,28646.0,69795.0,78884.0,38286.0,29968.0,1.542,7.025,6.655,5.8,-0.1027,-0.0516,7.55,1,53000000,126690726,53869223,128768508
Legally Blonde,2001,Don't judge a book by its hair color!,"Elle Woods, a fashionable sorority queen, is dumped by her boyfriend. She decides to follow him to law school. While she is there, she figures out that there is more to her than just looks.","Reese Witherspoon, Luke Wilson, Selma Blair, Matthew Davis, Victor Garber, Jennifer Coolidge, Holland Taylor, Ali Larter, Jessica Cauffiel, Alanna Ubach, Oz Perkins, Linda Cardellini, Bruce Thomas, Meredith Scott Lynn, Raquel Welch",96,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.3,180089.0,37484.0,180089.0,3075.0,2767.0,4689.0,10002.0,22734.0,43798.0,44643.0,25003.0,9950.0,13428.0,1.698,6.12,6.171,6.093,0.0,-0.4019,6.575,1,18000000,141774679,22166786,174593832
"Legally Blonde 2: Red, White & Blonde",2003,Bigger. Bolder. Blonder.,"Elle Woods heads to Washington, D.C. to join the staff of a Representative in order to pass a bill to ban animal testing.","Reese Witherspoon, Sally Field, Regina King, Jennifer Coolidge, Bruce McGill, Dana Ivey, Mary Lynn Rajskub, Jessica Cauffiel, Alanna Ubach, J Barton, Stanley Anderson, Bruce Thomas, Bob Newhart, Luke Wilson, Ruth Williamson",95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,60267.0,12240.0,60267.0,3999.0,3718.0,6130.0,10681.0,13535.0,9932.0,5696.0,2818.0,1063.0,2695.0,1.119,5.6,6.375,6.199,0.296,-0.34,4.875,1,45000000,124914842,53340869,148068138
Legend,2001,"Love, fight, live, rule like a legend.",A young man must stop the Lord of Darkness from destroying daylight and marrying the woman he loves.,"Tom Cruise, Mia Sara, Tim Curry, David Bennent, Alice Playten, Billy Barty, Cork Hubbert, Peter O'Farrell, Kiran Shah, Annabelle Lanyon, Robert Picardo, Tina Martin, Ian Longmur, Michael Crane, Liz Gilbert",94,0.0,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.0,0.545,0.0,0.0,0.0,0.455,0.0,0.0,0.0,0.0,0.0,4.809,26792.091,7606.636,26792.091,530.455,487.818,788.636,1507.545,3047.0,5554.364,6205.182,3940.091,1818.636,2912.364,2.281,5.09,4.929,5.292,0.6249,-0.4767,4.925,1,25000000,42972994,36839570,35480246
Legends of the Fall,1994,After the Fall from Innocence the Legend begins.,"In the early 1900s, three brothers and their father living in the remote wilderness of Montana are affected by betrayal, history, love, nature, and war.","Brad Pitt, Anthony Hopkins, Aidan Quinn, Julia Ormond, Henry Thomas, Karina Lombard, Tantoo Cardinal, Gordon Tootoosis, Paul Desmond, Christina Pickles, Robert Wisden, John Novak, Kenneth Welsh, Bill Dow, Sam Sarkar",133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.5,144839.0,26697.0,144839.0,1338.0,981.0,1417.0,2690.0,6109.0,14493.0,33757.0,39427.0,21930.0,22697.0,1.253,6.938,6.679,6.6,0.3818,-0.6249,7.675,1,30000000,160638883,44133346,236317718
